,arrest,black,perceivedage,gender,trafficstop,raceperceivedpriortostop,tract_distancefromcal,tract_medianincome,tract_annualstops,tract_nonwhitecomp
7062,1,0,1,1,1,1,1.0,1,1,1.0
7063,0,0,19,1,1,0,1.076865059,81549,204,0.320063694
7064,0,1,30,2,1,0,1.076865059,81549,204,0.320063694
7065,0,0,55,1,1,0,1.076865059,81549,204,0.320063694
7066,0,1,20,1,0,1,1.076865059,81549,204,0.320063694
7067,1,1,25,2,0,1,1.076865059,81549,204,0.320063694
7068,0,0,45,1,1,0,1.076865059,81549,204,0.320063694
7070,0,1,23,2,1,0,1.076865059,81549,204,0.320063694
7071,1,0,60,2,0,1,1.076865059,81549,204,0.320063694
7072,0,1,50,1,1,0,1.076865059,81549,204,0.320063694
7073,1,0,50,1,0,1,0.561780543,48125,61,0.506038895
7074,0,0,25,1,0,1,0.561780543,48125,61,0.506038895
7075,1,0,30,1,0,1,0.561780543,48125,61,0.506038895
7076,0,0,20,2,1,0,0.561780543,48125,61,0.506038895
7077,0,0,32,1,1,0,0.561780543,48125,61,0.506038895
7078,0,1,26,1,1,0,0.561780543,48125,61,0.506038895
7079,0,0,30,1,1,0,0.561780543,48125,61,0.506038895
7080,0,0,45,2,0,1,0.561780543,48125,61,0.506038895
7081,1,0,60,1,1,1,0.561780543,48125,61,0.506038895
7082,1,1,25,1,0,0,0.561780543,48125,61,0.506038895
7083,0,1,25,1,0,1,0.561780543,48125,61,0.506038895
7084,0,1,25,1,0,1,0.561780543,48125,61,0.506038895
7085,1,0,1,1,1,1,1.0,1,1,1.0
7086,0,0,50,2,1,1,0.561780543,48125,61,0.506038895
7087,0,1,30,1,1,0,0.561780543,48125,61,0.506038895
7088,0,0,24,1,1,0,0.561780543,48125,61,0.506038895
7089,1,0,40,1,0,1,0.561780543,48125,61,0.506038895
7090,0,0,19,2,1,0,0.561780543,48125,61,0.506038895
7091,0,0,20,1,0,0,0.561780543,48125,61,0.506038895
7092,0,0,20,2,0,0,0.561780543,48125,61,0.506038895
7093,0,0,20,1,0,1,0.561780543,48125,61,0.506038895
7094,0,0,20,1,0,0,0.561780543,48125,61,0.506038895
7095,1,0,1,1,1,1,1.0,1,1,1.0
7096,0,0,20,2,0,1,0.561780543,48125,61,0.506038895
7097,0,0,20,1,0,0,0.561780543,48125,61,0.506038895
7098,0,0,25,1,1,0,0.561780543,48125,61,0.506038895
7099,0,0,50,1,1,0,0.561780543,48125,61,0.506038895
7100,0,0,55,2,1,0,0.561780543,48125,61,0.506038895
7101,0,0,22,2,0,0,0.561780543,48125,61,0.506038895
7102,0,0,60,2,1,0,0.561780543,48125,61,0.506038895
7103,1,0,1,1,1,1,1.0,1,1,1.0
7104,0,0,21,1,1,0,0.561780543,48125,61,0.506038895
7105,1,1,21,1,0,0,0.561780543,48125,61,0.506038895
7106,1,0,1,1,1,1,1.0,1,1,1.0
7107,1,1,30,1,0,1,0.561780543,48125,61,0.506038895
7108,0,0,55,1,0,1,0.561780543,48125,61,0.506038895
7109,0,1,25,1,1,0,0.561780543,48125,61,0.506038895
7110,1,0,30,1,0,1,0.561780543,48125,61,0.506038895
7111,0,0,25,1,0,1,0.561780543,48125,61,0.506038895
7112,0,1,35,1,0,1,0.561780543,48125,61,0.506038895
7113,0,0,21,2,0,1,0.561780543,48125,61,0.506038895
7114,1,0,25,1,1,0,0.561780543,48125,61,0.506038895
7115,1,0,30,1,0,1,0.561780543,48125,61,0.506038895
7116,0,1,26,1,1,0,0.561780543,48125,61,0.506038895
7117,0,1,35,2,1,0,0.561780543,48125,61,0.506038895
7118,0,0,19,1,0,1,0.561780543,48125,61,0.506038895
7119,0,0,21,1,0,1,0.561780543,48125,61,0.506038895
7120,0,0,18,1,0,1,0.561780543,48125,61,0.506038895
7121,0,0,18,1,0,1,0.561780543,48125,61,0.506038895
7122,0,0,18,2,0,0,0.561780543,48125,61,0.506038895
7123,0,0,18,2,0,1,0.561780543,48125,61,0.506038895
7124,0,0,18,1,0,1,0.561780543,48125,61,0.506038895
7125,0,0,18,1,0,1,0.561780543,48125,61,0.506038895
7126,0,0,20,1,0,1,0.561780543,48125,61,0.506038895
7127,0,0,18,1,0,1,0.561780543,48125,61,0.506038895
7128,0,0,20,2,0,1,0.561780543,48125,61,0.506038895
7129,0,0,18,1,0,1,0.561780543,48125,61,0.506038895
7130,0,0,20,1,0,1,0.561780543,48125,61,0.506038895
7131,0,0,20,1,0,1,0.561780543,48125,61,0.506038895
7132,0,0,18,2,0,1,0.561780543,48125,61,0.506038895
7133,0,0,18,1,0,1,0.561780543,48125,61,0.506038895
7134,0,0,20,1,0,1,0.561780543,48125,61,0.506038895
7135,0,0,18,2,0,1,0.561780543,48125,61,0.506038895
7136,0,0,19,2,0,1,0.561780543,48125,61,0.506038895
7137,0,0,18,2,0,1,0.561780543,48125,61,0.506038895
7138,0,0,21,1,1,0,0.561780543,48125,61,0.506038895
7139,1,0,30,1,1,0,0.561780543,48125,61,0.506038895
7140,0,0,45,2,0,0,0.561780543,48125,61,0.506038895
7141,0,1,50,1,0,1,0.561780543,48125,61,0.506038895
7142,0,0,40,2,1,0,0.561780543,48125,61,0.506038895
7143,0,0,50,1,0,1,0.561780543,48125,61,0.506038895
7144,0,0,20,2,1,1,0.561780543,48125,61,0.506038895
7145,0,0,20,2,1,1,0.561780543,48125,61,0.506038895
7146,1,0,1,1,1,1,1.0,1,1,1.0
7147,0,0,30,1,0,1,0.561780543,48125,61,0.506038895
7148,0,0,20,1,0,0,0.561780543,48125,61,0.506038895
7149,0,0,20,1,1,0,0.561780543,48125,61,0.506038895
7150,0,0,30,1,1,1,0.561780543,48125,61,0.506038895
7151,0,0,23,1,1,0,0.561780543,48125,61,0.506038895
7152,1,0,40,1,0,1,0.561780543,48125,61,0.506038895
7153,0,0,20,1,0,1,0.561780543,48125,61,0.506038895
7154,0,0,50,2,1,0,0.561780543,48125,61,0.506038895
7155,0,0,19,2,0,0,0.561780543,48125,61,0.506038895
7156,0,1,23,1,1,0,0.561780543,48125,61,0.506038895
7157,0,0,55,1,1,0,0.561780543,48125,61,0.506038895
7158,0,0,45,2,0,1,0.561780543,48125,61,0.506038895
7159,0,1,45,1,1,0,0.561780543,48125,61,0.506038895
7160,0,0,35,1,1,1,0.561780543,48125,61,0.506038895
7161,1,0,44,1,0,0,1.821433945,83214,35,0.166493236
7162,0,0,70,2,0,1,1.821433945,83214,35,0.166493236
7163,0,0,60,2,0,1,1.821433945,83214,35,0.166493236
7164,0,0,70,2,0,1,1.821433945,83214,35,0.166493236
7165,0,0,70,1,0,1,1.821433945,83214,35,0.166493236
7166,0,0,40,2,0,1,1.821433945,83214,35,0.166493236
7167,0,0,60,1,0,1,1.821433945,83214,35,0.166493236
7168,0,1,50,1,0,1,1.821433945,83214,35,0.166493236
7169,0,0,55,1,1,0,1.821433945,83214,35,0.166493236
7170,0,0,45,1,0,1,1.821433945,83214,35,0.166493236
7171,0,0,45,1,0,1,1.821433945,83214,35,0.166493236
7172,0,0,45,1,0,1,1.821433945,83214,35,0.166493236
7173,1,0,1,1,1,1,1.0,1,1,1.0
7174,0,0,77,1,1,0,1.821433945,83214,35,0.166493236
7175,0,0,70,1,1,0,1.821433945,83214,35,0.166493236
7176,0,0,18,1,1,0,1.821433945,83214,35,0.166493236
7177,0,0,22,1,1,0,1.821433945,83214,35,0.166493236
7178,0,0,55,1,0,1,1.821433945,83214,35,0.166493236
7179,0,0,40,2,1,0,1.821433945,83214,35,0.166493236
7180,0,0,45,1,1,0,1.821433945,83214,35,0.166493236
7181,0,1,50,1,0,1,1.821433945,83214,35,0.166493236
7182,1,0,1,1,1,1,1.0,1,1,1.0
7183,0,1,50,1,0,1,1.821433945,83214,35,0.166493236
7184,0,1,50,1,0,1,1.821433945,83214,35,0.166493236
7185,0,0,23,1,1,0,1.821433945,83214,35,0.166493236
7186,0,0,40,1,0,1,1.821433945,83214,35,0.166493236
7187,0,0,40,1,0,1,1.821433945,83214,35,0.166493236
7188,0,1,50,1,0,1,1.821433945,83214,35,0.166493236
7189,0,0,35,1,0,1,1.821433945,83214,35,0.166493236
7190,0,0,50,1,0,1,1.821433945,83214,35,0.166493236
7191,0,0,50,2,0,1,1.821433945,83214,35,0.166493236
7192,0,0,30,1,0,1,1.821433945,83214,35,0.166493236
7193,0,1,45,2,0,1,1.821433945,83214,35,0.166493236
7194,0,1,45,2,0,1,1.821433945,83214,35,0.166493236
7195,1,1,21,1,0,1,1.821433945,83214,35,0.166493236
7196,0,1,30,2,1,0,1.821433945,83214,35,0.166493236
7197,0,0,50,2,1,1,1.821433945,83214,35,0.166493236
7198,0,0,68,1,0,1,1.821433945,83214,35,0.166493236
7199,0,0,30,1,0,1,1.821433945,83214,35,0.166493236
7200,0,0,40,2,0,0,1.821433945,83214,35,0.166493236
7201,0,0,60,2,0,1,1.821433945,83214,35,0.166493236
7202,0,0,20,2,1,0,1.821433945,83214,35,0.166493236
7203,0,0,25,2,1,0,1.821433945,83214,35,0.166493236
7204,0,0,40,2,1,1,1.821433945,83214,35,0.166493236
7205,0,0,55,1,1,1,1.821433945,83214,35,0.166493236
7206,0,0,40,1,1,0,1.821433945,83214,35,0.166493236
7207,0,0,40,2,0,1,1.821433945,83214,35,0.166493236
7208,0,0,45,1,0,1,1.821433945,83214,35,0.166493236
7209,0,0,60,1,1,1,1.821433945,83214,35,0.166493236
7210,0,1,50,2,1,0,1.821433945,83214,35,0.166493236
7211,1,0,1,1,1,1,1.0,1,1,1.0
7212,0,0,35,1,1,0,1.821433945,83214,35,0.166493236
7213,0,0,40,1,0,1,1.821433945,83214,35,0.166493236
7214,0,0,35,1,0,1,1.821433945,83214,35,0.166493236
7215,0,1,30,1,0,1,1.821433945,83214,35,0.166493236
7216,0,0,18,2,1,0,1.821433945,83214,35,0.166493236
7217,0,1,45,1,0,1,1.821433945,83214,35,0.166493236
7218,0,1,30,1,1,0,1.821433945,83214,35,0.166493236
7219,0,0,50,2,0,0,1.821433945,83214,35,0.166493236
7220,0,1,30,1,1,0,1.821433945,83214,35,0.166493236
7221,0,1,55,1,0,0,1.821433945,83214,35,0.166493236
7222,0,1,60,1,0,1,1.821433945,83214,35,0.166493236
7223,0,0,30,1,1,0,1.821433945,83214,35,0.166493236
7224,0,1,45,1,0,1,1.821433945,83214,35,0.166493236
7225,0,0,20,1,1,0,1.821433945,83214,35,0.166493236
7226,0,0,40,2,0,1,1.821433945,83214,35,0.166493236
7227,0,1,65,2,1,1,1.821433945,83214,35,0.166493236
7228,0,1,35,1,0,0,1.821433945,83214,35,0.166493236
7229,1,0,35,1,1,0,1.821433945,83214,35,0.166493236
7230,0,0,80,1,1,0,1.821433945,83214,35,0.166493236
7231,0,0,21,1,1,0,1.781063671,115583,200,0.274504405
7232,0,0,70,1,0,1,1.781063671,115583,200,0.274504405
7233,0,0,40,2,0,1,1.781063671,115583,200,0.274504405
7234,0,0,65,2,0,1,1.781063671,115583,200,0.274504405
7235,0,0,25,1,1,0,1.781063671,115583,200,0.274504405
7236,0,0,25,1,1,0,1.781063671,115583,200,0.274504405
7237,1,0,40,1,0,1,1.781063671,115583,200,0.274504405
7238,0,0,60,1,0,1,1.781063671,115583,200,0.274504405
7239,0,0,35,1,1,0,1.781063671,115583,200,0.274504405
7240,1,1,25,1,0,1,1.781063671,115583,200,0.274504405
7241,1,1,20,1,0,1,1.781063671,115583,200,0.274504405
7242,1,0,1,1,1,1,1.0,1,1,1.0
7243,0,1,50,1,1,0,1.781063671,115583,200,0.274504405
7244,0,1,40,2,1,0,1.781063671,115583,200,0.274504405
7245,0,1,25,1,1,0,1.781063671,115583,200,0.274504405
7246,0,0,28,2,1,1,1.781063671,115583,200,0.274504405
7247,0,0,50,1,1,0,1.781063671,115583,200,0.274504405
7248,0,1,23,1,0,1,1.781063671,115583,200,0.274504405
7249,1,0,1,1,1,1,1.0,1,1,1.0
7250,1,0,1,1,1,1,1.0,1,1,1.0
7251,0,0,50,1,1,0,1.781063671,115583,200,0.274504405
7252,0,0,40,1,1,1,1.781063671,115583,200,0.274504405
7253,0,0,30,1,1,0,1.781063671,115583,200,0.274504405
7254,0,0,50,1,1,0,1.781063671,115583,200,0.274504405
7255,0,0,30,2,1,1,1.781063671,115583,200,0.274504405
7256,1,0,66,1,1,0,1.781063671,115583,200,0.274504405
7257,0,0,50,1,1,0,1.781063671,115583,200,0.274504405
7258,1,0,1,1,1,1,1.0,1,1,1.0
7259,0,0,46,1,1,1,1.781063671,115583,200,0.274504405
7260,1,0,60,1,0,1,1.781063671,115583,200,0.274504405
7261,0,0,45,1,1,0,1.781063671,115583,200,0.274504405
7262,0,1,30,1,1,0,1.781063671,115583,200,0.274504405
7263,1,0,1,1,1,1,1.0,1,1,1.0
7264,1,0,25,1,1,0,1.781063671,115583,200,0.274504405
7265,1,0,30,1,1,1,1.781063671,115583,200,0.274504405
7266,0,0,50,1,1,0,1.781063671,115583,200,0.274504405
7267,0,0,35,1,1,1,1.781063671,115583,200,0.274504405
7268,1,0,30,1,0,0,1.781063671,115583,200,0.274504405
7269,0,1,50,2,1,0,1.781063671,115583,200,0.274504405
7270,0,1,65,1,1,0,1.781063671,115583,200,0.274504405
7271,0,1,25,1,1,0,1.781063671,115583,200,0.274504405
7272,0,0,45,1,1,0,1.781063671,115583,200,0.274504405
7273,0,0,30,1,1,0,1.781063671,115583,200,0.274504405
7274,0,0,25,1,1,0,1.781063671,115583,200,0.274504405
7275,0,0,22,1,1,0,1.781063671,115583,200,0.274504405
7276,1,0,30,1,0,0,1.781063671,115583,200,0.274504405
7277,0,1,45,2,1,0,1.781063671,115583,200,0.274504405
7278,0,0,24,1,1,0,1.781063671,115583,200,0.274504405
7279,0,0,30,1,1,0,1.781063671,115583,200,0.274504405
7280,1,0,1,1,1,1,1.0,1,1,1.0
7281,0,0,18,1,1,0,1.781063671,115583,200,0.274504405
7282,0,1,27,1,1,0,1.781063671,115583,200,0.274504405
7283,0,0,40,1,0,1,1.781063671,115583,200,0.274504405
7284,0,0,50,1,1,1,1.781063671,115583,200,0.274504405
7285,0,0,50,1,0,1,1.781063671,115583,200,0.274504405
7286,0,0,25,1,1,0,1.781063671,115583,200,0.274504405
7287,0,0,22,2,1,1,1.781063671,115583,200,0.274504405
7288,0,0,50,1,1,0,1.781063671,115583,200,0.274504405
7289,0,0,60,1,1,0,1.781063671,115583,200,0.274504405
7290,0,1,40,2,1,0,1.781063671,115583,200,0.274504405
7291,0,0,45,1,1,0,1.781063671,115583,200,0.274504405
7292,0,0,50,1,1,0,1.781063671,115583,200,0.274504405
7293,0,1,30,1,1,0,1.781063671,115583,200,0.274504405
7294,0,0,40,1,1,0,1.781063671,115583,200,0.274504405
7295,1,0,1,1,1,1,1.0,1,1,1.0
7296,0,0,40,1,0,1,1.781063671,115583,200,0.274504405
7297,0,1,75,1,1,0,1.781063671,115583,200,0.274504405
7298,0,0,30,1,1,0,1.781063671,115583,200,0.274504405
7299,0,0,17,1,1,0,1.781063671,115583,200,0.274504405
7300,1,1,29,1,0,1,1.781063671,115583,200,0.274504405
7301,1,0,1,1,1,1,1.0,1,1,1.0
7302,0,0,25,2,1,1,1.781063671,115583,200,0.274504405
7303,0,1,55,1,1,0,1.781063671,115583,200,0.274504405
7304,1,0,1,1,1,1,1.0,1,1,1.0
7305,0,0,25,1,1,1,1.781063671,115583,200,0.274504405
7306,0,0,35,1,1,0,1.781063671,115583,200,0.274504405
7307,1,0,30,1,0,0,1.781063671,115583,200,0.274504405
7308,0,0,50,1,1,1,1.781063671,115583,200,0.274504405
7309,0,0,45,2,1,0,1.781063671,115583,200,0.274504405
7310,0,0,30,1,1,0,1.781063671,115583,200,0.274504405
7311,0,1,35,1,1,1,1.781063671,115583,200,0.274504405
7312,0,1,21,2,1,1,1.781063671,115583,200,0.274504405
7313,0,1,20,1,0,0,1.781063671,115583,200,0.274504405
7314,0,1,19,1,1,0,1.781063671,115583,200,0.274504405
7315,1,1,30,1,1,1,1.781063671,115583,200,0.274504405
7316,0,1,60,1,1,0,1.781063671,115583,200,0.274504405
7317,0,0,50,1,1,1,1.781063671,115583,200,0.274504405
7318,0,0,40,2,1,1,1.781063671,115583,200,0.274504405
7319,0,0,65,1,1,1,1.781063671,115583,200,0.274504405
7320,0,0,35,2,1,0,1.781063671,115583,200,0.274504405
7321,0,0,36,1,1,0,1.781063671,115583,200,0.274504405
7322,0,0,45,1,1,0,1.781063671,115583,200,0.274504405
7323,0,0,80,1,1,1,1.781063671,115583,200,0.274504405
7324,0,0,50,1,1,1,1.781063671,115583,200,0.274504405
7325,1,0,30,1,0,1,1.781063671,115583,200,0.274504405
7326,0,0,40,1,1,0,1.781063671,115583,200,0.274504405
7327,0,1,18,2,1,0,1.781063671,115583,200,0.274504405
7328,1,0,40,1,1,0,1.781063671,115583,200,0.274504405
7329,0,0,35,2,1,1,1.781063671,115583,200,0.274504405
7330,0,0,45,2,1,1,1.781063671,115583,200,0.274504405
7331,0,0,28,1,1,0,1.781063671,115583,200,0.274504405
7332,0,0,45,2,1,1,1.781063671,115583,200,0.274504405
7333,0,0,30,1,1,0,1.781063671,115583,200,0.274504405
7334,0,0,50,1,1,1,1.781063671,115583,200,0.274504405
7335,0,0,25,1,1,0,1.781063671,115583,200,0.274504405
7336,0,0,55,2,1,1,1.781063671,115583,200,0.274504405
7337,0,0,70,1,1,0,1.781063671,115583,200,0.274504405
7338,0,1,35,1,1,0,1.781063671,115583,200,0.274504405
7339,1,0,1,1,1,1,1.0,1,1,1.0
7340,0,1,25,1,1,0,1.781063671,115583,200,0.274504405
7341,1,0,1,1,1,1,1.0,1,1,1.0
7342,0,0,21,1,1,0,1.781063671,115583,200,0.274504405
7343,1,0,25,2,0,0,1.781063671,115583,200,0.274504405
7344,1,0,35,1,0,0,1.781063671,115583,200,0.274504405
7345,0,0,26,1,1,1,1.781063671,115583,200,0.274504405
7346,1,0,30,1,0,1,1.781063671,115583,200,0.274504405
7347,1,0,30,1,0,1,1.781063671,115583,200,0.274504405
7348,1,1,25,2,0,1,1.781063671,115583,200,0.274504405
7349,1,1,30,1,0,1,1.781063671,115583,200,0.274504405
7350,0,0,70,1,1,1,1.781063671,115583,200,0.274504405
7351,0,0,30,1,0,1,1.781063671,115583,200,0.274504405
7352,0,1,30,1,1,0,1.781063671,115583,200,0.274504405
7353,1,1,30,2,0,1,1.781063671,115583,200,0.274504405
7354,0,1,60,1,1,0,1.781063671,115583,200,0.274504405
7355,1,0,35,2,0,1,1.781063671,115583,200,0.274504405
7356,0,0,20,1,1,0,1.781063671,115583,200,0.274504405
7357,0,0,22,1,1,0,1.781063671,115583,200,0.274504405
7358,1,1,40,1,0,0,1.781063671,115583,200,0.274504405
7359,0,0,30,1,0,0,1.781063671,115583,200,0.274504405
7360,0,0,30,2,1,0,1.781063671,115583,200,0.274504405
7361,0,0,30,1,0,1,1.781063671,115583,200,0.274504405
7362,0,0,65,2,1,0,1.781063671,115583,200,0.274504405
7363,0,0,20,1,1,0,1.781063671,115583,200,0.274504405
7364,0,0,20,1,1,1,1.781063671,115583,200,0.274504405
7365,0,0,40,2,1,0,1.781063671,115583,200,0.274504405
7366,0,0,25,1,1,1,1.781063671,115583,200,0.274504405
7367,0,1,55,1,1,1,1.781063671,115583,200,0.274504405
7368,0,1,50,1,1,0,1.781063671,115583,200,0.274504405
7369,0,0,30,1,1,1,1.781063671,115583,200,0.274504405
7370,0,1,40,1,0,1,1.781063671,115583,200,0.274504405
7371,0,0,40,2,1,0,1.781063671,115583,200,0.274504405
7372,0,0,40,2,1,0,1.781063671,115583,200,0.274504405
7373,1,0,1,1,1,1,1.0,1,1,1.0
7374,0,1,25,2,1,0,1.781063671,115583,200,0.274504405
7375,1,1,35,1,0,1,1.781063671,115583,200,0.274504405
7376,0,1,20,2,1,0,1.781063671,115583,200,0.274504405
7377,0,0,35,1,1,0,1.781063671,115583,200,0.274504405
7378,1,0,30,1,0,0,1.781063671,115583,200,0.274504405
7379,0,0,25,1,0,1,1.781063671,115583,200,0.274504405
7380,0,0,18,1,0,1,1.781063671,115583,200,0.274504405
7381,0,0,70,2,1,0,1.781063671,115583,200,0.274504405
7382,0,0,65,2,1,1,1.781063671,115583,200,0.274504405
7383,0,0,30,1,0,1,1.781063671,115583,200,0.274504405
7384,0,0,25,2,0,0,1.781063671,115583,200,0.274504405
7385,0,0,45,2,0,1,1.781063671,115583,200,0.274504405
7386,1,0,1,1,1,1,1.0,1,1,1.0
7387,0,0,40,1,1,0,1.781063671,115583,200,0.274504405
7388,0,0,30,1,1,0,1.781063671,115583,200,0.274504405
7389,0,0,18,1,1,0,1.781063671,115583,200,0.274504405
7390,0,0,55,1,1,0,1.781063671,115583,200,0.274504405
7391,0,0,31,1,1,0,1.781063671,115583,200,0.274504405
7392,0,0,19,1,1,0,1.781063671,115583,200,0.274504405
7393,1,0,1,1,1,1,1.0,1,1,1.0
7394,0,0,40,2,1,0,1.781063671,115583,200,0.274504405
7395,0,0,35,1,1,0,1.781063671,115583,200,0.274504405
7396,0,1,30,2,0,1,1.781063671,115583,200,0.274504405
7397,1,0,31,1,0,1,1.781063671,115583,200,0.274504405
7398,1,0,30,1,0,1,1.781063671,115583,200,0.274504405
7399,0,1,35,1,1,0,1.781063671,115583,200,0.274504405
7400,0,1,40,1,0,1,1.781063671,115583,200,0.274504405
7401,0,0,35,2,0,1,1.781063671,115583,200,0.274504405
7402,1,0,30,1,0,1,1.781063671,115583,200,0.274504405
7403,0,1,40,2,1,0,1.781063671,115583,200,0.274504405
7404,1,1,55,1,0,1,1.781063671,115583,200,0.274504405
7405,1,1,30,1,0,1,1.781063671,115583,200,0.274504405
7406,0,1,35,1,0,1,1.781063671,115583,200,0.274504405
7407,1,0,35,2,0,1,1.781063671,115583,200,0.274504405
7408,1,0,60,2,0,1,1.781063671,115583,200,0.274504405
7409,0,0,30,1,0,1,1.781063671,115583,200,0.274504405
7410,0,0,30,1,0,1,1.781063671,115583,200,0.274504405
7411,1,0,1,1,1,1,1.0,1,1,1.0
7412,1,0,25,1,0,0,1.781063671,115583,200,0.274504405
7413,0,0,55,1,1,0,1.781063671,115583,200,0.274504405
7414,0,0,35,2,0,0,1.781063671,115583,200,0.274504405
7415,1,1,45,1,0,1,1.781063671,115583,200,0.274504405
7416,0,0,40,1,1,1,1.781063671,115583,200,0.274504405
7417,0,0,18,2,1,1,1.781063671,115583,200,0.274504405
7418,0,0,50,1,1,0,1.781063671,115583,200,0.274504405
7419,0,0,45,1,1,1,1.781063671,115583,200,0.274504405
7420,0,0,60,2,1,1,1.781063671,115583,200,0.274504405
7421,0,0,23,1,1,0,1.781063671,115583,200,0.274504405
7422,1,0,1,1,1,1,1.0,1,1,1.0
7423,0,0,50,1,0,0,1.781063671,115583,200,0.274504405
7424,1,0,40,1,1,0,1.781063671,115583,200,0.274504405
7425,1,1,40,1,0,1,1.781063671,115583,200,0.274504405
7426,0,0,28,2,1,0,1.781063671,115583,200,0.274504405
7427,0,0,55,1,1,0,1.944982242,206199,14,0.069779116
7428,0,0,30,1,0,1,1.944982242,206199,14,0.069779116
7429,0,0,70,2,0,1,1.944982242,206199,14,0.069779116
7430,0,0,80,2,0,1,1.944982242,206199,14,0.069779116
7431,1,0,35,1,0,1,1.944982242,206199,14,0.069779116
7432,0,0,23,1,0,0,1.944982242,206199,14,0.069779116
7433,0,0,25,1,0,1,1.944982242,206199,14,0.069779116
7434,1,0,25,2,0,1,1.944982242,206199,14,0.069779116
7435,0,0,30,1,0,0,1.944982242,206199,14,0.069779116
7436,0,0,25,1,0,1,1.944982242,206199,14,0.069779116
7437,0,0,70,1,1,0,1.944982242,206199,14,0.069779116
7438,0,1,30,1,1,0,1.944982242,206199,14,0.069779116
7439,0,0,55,1,1,0,1.944982242,206199,14,0.069779116
7440,0,0,60,1,1,0,1.944982242,206199,14,0.069779116
7441,0,0,23,1,1,0,1.944982242,206199,14,0.069779116
7442,0,0,70,2,1,0,1.944982242,206199,14,0.069779116
7443,0,0,60,2,1,0,1.944982242,206199,14,0.069779116
7444,0,0,30,1,1,0,1.331809971,73862,240,0.400640342
7445,0,1,35,1,1,0,1.331809971,73862,240,0.400640342
7446,0,1,20,1,1,0,1.331809971,73862,240,0.400640342
7447,0,1,20,1,1,0,1.331809971,73862,240,0.400640342
7448,1,0,30,1,0,1,1.331809971,73862,240,0.400640342
7449,1,0,1,1,1,1,1.0,1,1,1.0
7450,1,1,25,1,1,1,1.331809971,73862,240,0.400640342
7451,0,1,40,1,1,0,1.331809971,73862,240,0.400640342
7452,0,1,30,1,1,0,1.331809971,73862,240,0.400640342
7453,0,1,55,2,0,1,1.331809971,73862,240,0.400640342
7454,0,0,20,1,0,0,1.331809971,73862,240,0.400640342
7455,0,0,20,1,0,1,1.331809971,73862,240,0.400640342
7456,0,1,45,1,1,0,1.331809971,73862,240,0.400640342
7457,0,1,25,2,1,0,1.331809971,73862,240,0.400640342
7458,0,1,25,1,0,1,1.331809971,73862,240,0.400640342
7459,0,1,50,1,0,0,1.331809971,73862,240,0.400640342
7460,0,0,19,2,0,0,1.331809971,73862,240,0.400640342
7461,0,1,40,1,1,0,1.331809971,73862,240,0.400640342
7462,0,1,45,2,1,0,1.331809971,73862,240,0.400640342
7463,0,0,20,1,1,0,1.331809971,73862,240,0.400640342
7464,0,0,20,1,1,0,1.331809971,73862,240,0.400640342
7465,0,0,20,1,1,0,1.331809971,73862,240,0.400640342
7466,0,1,20,1,1,0,1.331809971,73862,240,0.400640342
7467,0,1,20,2,1,0,1.331809971,73862,240,0.400640342
7468,0,1,45,1,0,1,1.331809971,73862,240,0.400640342
7469,1,1,45,2,0,1,1.331809971,73862,240,0.400640342
7470,0,0,50,2,1,0,1.331809971,73862,240,0.400640342
7471,0,1,27,1,0,1,1.331809971,73862,240,0.400640342
7472,0,1,40,1,1,0,1.331809971,73862,240,0.400640342
7473,0,0,30,1,1,0,1.331809971,73862,240,0.400640342
7474,0,1,20,1,1,0,1.331809971,73862,240,0.400640342
7475,0,1,30,1,1,0,1.331809971,73862,240,0.400640342
7476,0,0,40,2,0,1,1.331809971,73862,240,0.400640342
7477,0,0,40,2,0,1,1.331809971,73862,240,0.400640342
7478,0,1,40,1,1,0,1.331809971,73862,240,0.400640342
7479,0,1,40,2,1,0,1.331809971,73862,240,0.400640342
7480,1,0,1,1,1,1,1.0,1,1,1.0
7481,0,1,30,1,1,0,1.331809971,73862,240,0.400640342
7482,0,0,30,2,1,0,1.331809971,73862,240,0.400640342
7483,0,1,25,1,1,0,1.331809971,73862,240,0.400640342
7484,1,0,1,1,1,1,1.0,1,1,1.0
7485,0,1,35,1,1,0,1.331809971,73862,240,0.400640342
7486,0,1,40,1,0,1,1.331809971,73862,240,0.400640342
7487,0,1,59,1,1,0,1.331809971,73862,240,0.400640342
7488,0,1,28,1,1,0,1.331809971,73862,240,0.400640342
7489,0,0,11,2,0,1,1.331809971,73862,240,0.400640342
7490,1,1,25,1,0,1,1.331809971,73862,240,0.400640342
7491,0,1,16,1,0,1,1.331809971,73862,240,0.400640342
7492,0,1,50,1,1,0,1.331809971,73862,240,0.400640342
7493,0,1,60,2,1,0,1.331809971,73862,240,0.400640342
7494,1,0,1,1,1,1,1.0,1,1,1.0
7495,1,0,1,1,1,1,1.0,1,1,1.0
7496,0,1,18,1,1,0,1.331809971,73862,240,0.400640342
7497,0,0,30,2,1,0,1.331809971,73862,240,0.400640342
7498,0,0,60,1,1,0,1.331809971,73862,240,0.400640342
7500,0,1,40,1,0,1,1.331809971,73862,240,0.400640342
7501,0,0,45,2,0,0,1.331809971,73862,240,0.400640342
7502,0,0,60,1,0,0,1.331809971,73862,240,0.400640342
